ka,4,5,5,14,14,12,11,10,10,10,9,7,6,6,5,3,2,1,1,17,16,16,16,16,17,17,17,1,1,1,3,3,4,5,7,8,8,9,1,1,11,11,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ka,4,5,5,5,6,14,13,13,12,10,11,1,7,7,6,6,5,3,2,1,1,18,17,16,16,16,15,16,17,18,18,1,2,2,3,3,4,5,6,7,8,8,1,1,10,11,12,12,13,12,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ka,5,5,5,5,5,14,13,13,13,13,12,10,10,1,1,8,8,6,6,5,4,2,2,1,18,16,16,15,16,16,17,17,17,17,18,1,1,2,3,4,4,7,7,7,8,9,1,1,11,12,12,12,12,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ka,5,4,5,5,5,5,14,12,12,11,11,10,1,1,9,8,7,6,5,5,4,3,2,1,18,16,16,15,16,15,16,16,17,17,18,1,2,3,4,4,5,6,7,8,9,1,1,11,12,11,13,12,12,13,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ka,5,5,5,14,11,11,10,10,1,1,9,8,8,6,6,5,3,2,1,1,1,16,16,15,15,16,16,17,18,18,1,1,3,2,4,4,5,5,6,7,7,8,9,9,9,9,1,11,12,11,12,12,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ka,5,5,5,5,14,12,10,10,10,10,1,8,7,6,5,3,2,1,1,17,16,16,16,16,17,17,18,18,1,1,1,2,2,4,4,4,6,8,9,9,1,10,11,11,13,12,13,13,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ta,11,13,13,13,13,15,16,17,17,18,18,18,18,1,1,14,4,5,4,5,4,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00
ta,11,12,12,13,14,13,16,17,17,17,17,18,18,18,18,1,1,1,1,14,5,5,5,5,5,4,5,4,5,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ta,13,14,16,17,18,17,18,18,18,18,18,1,18,1,1,14,4,5,5,5,5,5,5,5,5,5,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ta,11,12,12,13,13,13,14,14,17,17,17,17,18,18,1,1,1,1,1,1,14,5,5,5,5,5,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ta,1,11,12,13,13,13,13,14,13,15,16,17,17,18,18,1,1,1,18,1,1,1,14,4,4,4,5,5,5,5,4,4,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ta,13,14,14,14,16,16,16,17,18,18,1,1,1,1,1,1,18,14,5,5,5,4,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ta,12,13,13,13,13,14,13,14,13,14,17,17,18,18,18,18,1,1,1,1,14,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ta,11,12,13,12,13,13,14,14,15,16,17,17,18,18,1,18,18,18,18,1,1,14,5,5,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ta,12,12,12,13,13,13,14,15,17,18,18,18,1,1,1,18,1,1,1,17,1,14,5,4,4,4,5,5,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ta,12,13,13,13,14,14,16,17,17,17,17,18,18,18,1,18,1,1,1,18,1,14,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a,17,1,1,2,4,4,7,9,1,18,1,1,3,3,7,8,9,10,11,11,12,17,1,1,1,1,18,15,14,15,14,13,5,11,1,1,1,1,18,18,1,1,1,1,1,18,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a,15,17,18,1,2,3,4,4,6,7,9,1,1,2,4,4,6,7,8,1,10,11,11,11,12,17,17,1,18,18,15,14,14,15,11,18,1,1,1,1,1,1,1,1,1,1,1,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a,15,16,17,17,1,1,3,11,11,1,1,1,2,5,6,7,8,8,1,1,1,3,3,4,7,9,9,1,10,11,11,11,11,17,18,1,1,18,18,14,13,2,5,12,1,1,1,1,1,18,18,18,18,1,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a,15,17,18,1,1,1,3,3,5,7,8,8,1,1,3,3,6,8,9,1,1,11,11,11,12,13,18,1,1,1,1,1,13,14,18,5,12,1,1,1,1,1,1,1,1,18,18,18,18,1,9,18,18,1,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a,15,17,1,1,2,3,5,4,5,8,8,9,1,1,2,3,7,9,1,10,11,11,11,12,17,1,18,1,9,1,18,18,18,15,14,4,6,12,1,1,18,18,1,18,1,1,1,1,1,9,1,9,9,1,1,1,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a,18,1,1,1,1,3,5,7,8,8,18,1,3,4,6,8,1,1,10,11,15,2,2,2,1,17,17,17,14,18,1,18,18,15,4,5,5,6,11,1,18,18,1,1,1,1,1,1,18,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a,17,16,16,18,18,1,3,4,4,7,7,8,9,18,1,1,2,4,4,4,5,8,9,1,1,10,11,11,11,12,2,3,3,2,1,1,1,15,18,1,11,10,1,3,18,18,14,14,4,5,5,5,12,18,18,1,1,1,1,1,1,1,1,1,1,1,10,10,1,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a,17,18,18,1,1,3,4,13,12,1,16,2,2,4,5,8,9,17,1,2,4,4,6,8,1,1,1,11,11,12,17,1,1,1,1,14,4,5,6,12,1,1,2,1,1,1,18,18,18,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a,1,16,17,17,1,2,3,5,7,9,9,1,1,2,4,13,17,4,6,9,1,10,11,12,12,2,3,3,2,1,1,1,1,13,1,18,1,1,18,5,12,1,1,1,18,1,1,1,1,1,1,1,1,1,1,10,10,10,10,10,1,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a,16,17,18,1,1,2,11,11,2,4,5,8,9,8,17,1,2,3,5,6,9,9,10,11,11,12,2,2,1,1,1,1,18,13,1,1,1,1,13,4,5,5,11,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a,16,17,18,18,1,2,2,12,11,11,10,1,1,9,3,18,1,18,18,1,2,4,8,9,18,2,3,5,6,9,9,1,1,11,11,1,2,1,2,1,1,1,14,1,1,1,4,5,12,1,18,10,1,1,9,1,18,1,1,1,1,18,1,18,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a,15,16,17,1,1,1,2,3,5,8,9,1,1,2,3,3,6,8,9,1,10,10,17,1,18,18,18,15,14,14,4,5,12,1,1,18,18,1,1,1,1,1,9,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a,16,17,18,1,2,3,4,4,8,8,1,2,3,4,6,8,8,1,1,10,11,17,18,1,1,12,1,1,1,1,1,18,1,18,9,1,1,1,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a,16,18,18,1,2,3,4,4,6,8,8,9,16,18,1,2,3,5,6,8,8,1,10,11,12,17,18,1,1,17,17,4,11,1,1,1,1,1,1,1,1,1,1,1,1,10,18,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a,16,18,18,18,1,1,1,3,4,5,7,8,8,16,18,1,3,4,7,9,9,1,10,11,12,13,17,1,18,18,1,17,13,14,4,5,5,5,11,1,1,1,1,18,18,1,1,1,1,1,9,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a,15,17,1,1,2,3,5,8,8,17,1,2,3,4,7,9,1,1,10,11,11,12,15,5,2,1,1,17,14,4,5,6,11,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a,15,17,18,1,1,3,4,7,9,9,17,1,1,3,5,7,7,8,1,1,11,11,11,17,1,18,1,18,14,13,4,5,6,12,1,1,1,18,18,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a,16,18,1,2,4,4,5,6,7,8,1,18,1,2,3,5,5,6,8,9,10,11,11,12,17,18,18,18,17,15,13,14,15,5,5,5,5,4,4,5,12,1,1,18,1,1,1,18,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a,17,17,1,1,3,5,6,7,9,9,1,2,2,4,7,8,1,10,11,12,17,1,1,18,4,5,5,5,5,12,1,1,18,18,1,1,1,18,9,18,1,1,18,1,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a,15,16,17,1,2,3,4,5,7,8,17,17,1,3,4,4,6,9,10,11,11,15,2,2,3,2,1,1,15,18,10,9,9,18,18,17,5,5,4,5,12,18,18,18,1,1,18,18,9,1,1,9,9,1,1,1,8,9,2,6,17,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ka,1,1,1,8,7,6,5,2,1,1,15,14,15,15,4,4,4,6,4,3,13,16,17,18,2,3,4,4,6,6,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ka,1,1,9,6,3,1,17,14,14,5,4,14,15,17,18,2,3,4,6,8,9,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ka,8,6,1,17,16,14,13,12,5,5,4,4,14,17,1,2,5,5,7,10,12,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ka,9,8,6,5,2,17,17,15,14,15,15,3,5,6,9,13,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ka,10,1,8,6,5,4,18,17,15,14,14,15,18,4,5,5,6,13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ka,11,10,7,6,5,1,17,16,13,13,14,15,16,3,4,7,8,1,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ka,9,8,7,2,16,14,15,15,5,13,15,1,1,3,4,5,5,7,13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ka,10,9,8,7,3,1,15,14,15,14,5,5,5,13,15,18,1,4,5,6,8,13,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ka,8,7,5,5,1,18,16,15,13,15,15,17,3,4,6,7,13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ka,12,10,9,6,6,4,1,18,17,14,14,13,5,4,5,16,16,18,1,3,4,5,6,7,12,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ka,10,6,6,2,1,18,16,15,14,15,17,18,1,4,4,5,7,8,8,13,1,1,9,8,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ka,1,9,9,5,5,3,1,1,17,16,13,13,5,15,15,17,1,4,4,6,7,7,6,13,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ka,11,9,8,8,5,3,1,17,16,15,14,14,14,15,17,18,4,4,5,5,7,6,7,7,8,14,18,18,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ka,10,1,8,8,6,4,1,1,18,15,13,13,13,4,4,4,5,6,13,13,13,16,17,1,2,4,4,6,6,6,12,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ka,9,8,8,7,5,3,2,1,16,15,15,14,5,14,17,18,3,4,4,5,6,6,7,8,7,14,18,18,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ka,1,9,7,7,2,18,17,16,15,14,14,13,5,5,5,1,13,14,17,18,3,4,5,6,7,13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ka,6,5,3,16,14,14,4,4,4,14,13,17,2,4,5,6,13,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ka,8,8,6,5,3,2,16,15,14,13,4,4,14,14,14,17,2,3,4,12,1,18,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ka,10,1,9,7,5,4,2,18,17,16,14,5,5,14,14,16,17,18,1,4,4,5,5,6,12,18,1,1,1,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ka,9,9,7,5,4,3,1,1,17,15,13,7,5,10,14,16,16,18,2,4,5,6,6,7,6,1,14,1,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a,18,1,1,7,8,2,18,2,6,8,9,9,17,18,17,15,13,3,3,4,4,1,10,17,18,18,18,18,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a,17,1,3,6,8,8,18,2,8,9,1,17,17,17,13,4,3,4,4,3,10,17,17,17,18,18,18,18,17,18,17,1,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a,1,1,5,6,7,9,1,1,3,7,8,9,1,11,11,14,1,1,1,4,1,1,1,14,4,4,4,4,11,18,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
